maj_foreign,maj_race,pct_publictrans,time_travel_workE,med_incomeE,avg_travel_time
FALSE,no_majority,0.12195121951219512,1860,8304,22.682926829268293
FALSE,no_majority,0.23255813953488372,3395,21500,19.738372093023255
FALSE,white,0.3281733746130031,8805,79464,27.260061919504643
FALSE,white,0.021666666666666667,31100,41553,25.916666666666668
FALSE,white,0.018794556059624108,78260,37837,25.359688917692807
FALSE,white,0.006445672191528545,34160,37024,31.4548802946593
FALSE,white,0,140850,46060,28.052180840470026
FALSE,white,0.01001669449081803,26260,34560,21.919866444073456
FALSE,white,0.027651382569128455,58935,26075,20.628281414070702
FALSE,no_majority,0.049454828660436136,41705,15005,16.240264797507788
FALSE,no_majority,0.057115198451113264,17720,17229,17.153920619554697
FALSE,white,0.013389711064129669,61870,40993,21.800563777307964
FALSE,white,0.03430619559651818,43250,31250,22.14541730670763
FALSE,white,0.008244589488148402,78380,37431,26.925455170044657
FALSE,white,0.04240766073871409,61070,28688,27.84769721842225
FALSE,white,0.017699115044247787,66350,41007,29.358407079646017
FALSE,white,0.0512,115280,54205,30.741333333333333
FALSE,white,0.03471667996807662,72495,54611,28.928571428571427
FALSE,white,0.05511022044088176,80720,59750,26.96058784235137
FALSE,white,0.015812994156067378,82010,65335,28.191818494327947
FALSE,asian,0.047436511739338764,59275,75578,28.40201245807379
FALSE,white,0.007978723404255319,97675,41529,28.863770685579198
FALSE,white,0.0023510971786833857,68365,37894,26.788793103448278
FALSE,white,0.003911707180776753,92275,42574,25.78234143615535
FALSE,white,0.00437636761487965,50595,53790,27.677789934354486
FALSE,white,0.007416563658838072,23755,34306,29.363411619283067
FALSE,white,0.004721669980119284,114630,40951,28.48658051689861
FALSE,white,0.05362537764350453,77450,40566,29.248489425981873
FALSE,white,0.016320474777448073,50720,44069,25.084075173095943
FALSE,white,0.05931034482758621,79610,48323,27.451724137931034
FALSE,white,0.015089959373186303,32525,30617,18.87695879280325
FALSE,white,0,6190,33072,9.702194357366771
FALSE,white,0.015775635407537247,21925,33936,19.215600350569677
FALSE,white,0,16195,32399,13.997407087294727
FALSE,white,0.010279001468428781,38300,31989,18.74694077337249
FALSE,white,0.009584664536741214,22030,38114,23.461128860489882
FALSE,white,0,37575,34103,19.87043892120571
FALSE,white,0.013406668958404951,56375,31460,19.379511859745616
FALSE,white,0,22155,27786,15.503848845346397
FALSE,white,0.01679790026246719,28915,29366,15.178477690288714
FALSE,white,0.0196078431372549,52620,30995,15.632798573975045
FALSE,white,0.08720200752823086,29950,28799,18.789209535759095
FALSE,white,0,36830,30445,20.506681514476615
FALSE,white,0.0053898670499461015,41360,26889,14.861660079051383
FALSE,white,0.0056,23165,41996,18.532
FALSE,white,0.004217629692113032,50360,32033,21.23998312948123
FALSE,white,0,88260,40495,22.841614906832298
FALSE,white,0.010980073200488003,54730,35706,22.257015046766977
FALSE,white,0,39670,31470,22.002218524681087
FALSE,white,0.04033214709371293,22310,21769,13.232502965599052
FALSE,white,0,47720,32558,16.862190812720847
FALSE,white,0.06768084445824278,99855,46236,31.001241850357033
FALSE,white,0.03814262023217247,74550,50362,30.907960199004975
FALSE,white,0.11220125786163522,124545,48472,31.332075471698115
FALSE,white,0.0750344827586207,109205,52003,30.12551724137931
FALSE,white,0.015463917525773196,94820,46869,28.750758035172833
FALSE,white,0.03841229193341869,71135,15544,22.770486555697822
FALSE,white,0.03499713138267355,52940,46954,30.372920252438323
FALSE,white,0.054531290573876914,114405,43941,29.707868086211374
FALSE,white,0,34800,31039,26.443768996960486
FALSE,white,0.012725344644750796,72590,31527,25.659243548957228
FALSE,white,0.034918723660445516,47190,32859,28.410596026490065
FALSE,white,0.024498886414253896,60680,31809,22.524127691165553
FALSE,white,0.0452469904524699,48645,20789,20.193026151930262
FALSE,white,0.11418685121107267,11200,14387,19.377162629757784
FALSE,white,0,76430,37933,24.278907242693773
